Model Type,Training,Evaluation,Class,Character Accuracy,Dot Accuracy,Dot Recall,Dot Precision,Dot F1,Hamming Distance,Missclassification HD,Character Recall,Character Precision,Character F1
Multi-class,Baseline,OOD Test,32,0.6699029126213593,0.93042071197411,1.0,0.7054794520547946,0.8273092369477912,0.4174757281553398,1.2647058823529411,0.6699029126213593,1.0,0.8023255813953488
Multi-class,Baseline,OOD Test,33,0.6099656357388317,0.9344215349369989,0.8075601374570447,0.9947089947089947,0.8914177335229967,0.39347079037800686,1.0088105726872247,0.6099656357388317,0.9056122448979592,0.728952772073922
Multi-class,Baseline,OOD Test,34,0.878003696857671,0.9688847812692545,0.9602587800369686,0.9471285323609845,0.9536484625975217,0.1866913123844732,1.5303030303030303,0.878003696857671,0.9906152241918665,0.9309162175404213
Multi-class,Baseline,OOD Test,35,0.04060913705583756,0.8384094754653131,0.8274111675126904,0.8460207612456747,0.8366124893071001,0.9695431472081218,1.0105820105820107,0.04060913705583756,1.0,0.07804878048780488
Multi-class,Baseline,OOD Test,36,0.9961977186311787,0.998943810730883,1.0,0.9968414403032217,0.9984182220816198,0.0063371356147021544,1.6666666666666667,0.9961977186311787,0.89419795221843,0.9424460431654677
Multi-class,Baseline,OOD Test,37,0.9191419141914191,0.9788228822882288,0.9625962596259626,0.9948834565093804,0.9784735812133073,0.12706270627062707,1.5714285714285714,0.9191419141914191,0.9832303618711385,0.9501066098081022
Multi-class,Baseline,OOD Test,38,0.8426724137931034,0.9719827586206896,0.992816091954023,0.953103448275862,0.9725545390570021,0.16810344827586207,1.0684931506849316,0.8426724137931034,0.9775,0.9050925925925927
Multi-class,Baseline,OOD Test,39,0.06451612903225806,0.8047409579667644,0.7283724340175953,0.971638141809291,0.8326000419023675,1.1715542521994136,1.2523510971786833,0.06451612903225806,0.7096774193548387,0.11827956989247312
Multi-class,Baseline,OOD Test,40,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.015748031496062992,0.031007751937984496
Multi-class,Baseline,OOD Test,41,0.0,0.8226358579375267,0.8951647411210955,0.7817638266068759,0.8346299620985438,1.0641848523748396,1.0641848523748396,0.0,,
Multi-class,Baseline,OOD Test,42,0.2402464065708419,0.8733744010951403,0.756331279945243,0.9874888293118856,0.8565891472868218,0.7597535934291582,1.0,0.2402464065708419,1.0,0.3874172185430464
Multi-class,Baseline,OOD Test,43,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.3092621664050236,0.47242206235011996
Multi-class,Baseline,OOD Test,44,0.5581947743467933,0.9152810768012668,0.8836104513064132,0.9433643279797126,0.9125102207686019,0.5083135391923991,1.1505376344086022,0.5581947743467933,0.9957627118644068,0.715372907153729
Multi-class,Baseline,OOD Test,45,0.8402255639097744,0.9733709273182958,0.9609962406015038,0.9990229604298974,0.9796407185628742,0.15977443609022557,1.0,0.8402255639097744,0.4895947426067908,0.6186851211072664
Multi-class,Baseline,OOD Test,46,0.848780487804878,0.9577235772357724,0.9365853658536586,1.0,0.9672544080604535,0.25365853658536586,1.6774193548387097,0.848780487804878,0.6850393700787402,0.758169934640523
Multi-class,Baseline,OOD Test,47,0.8580645161290322,0.9709677419354839,0.9651612903225807,1.0,0.9822718319107026,0.17419354838709677,1.2272727272727273,0.8580645161290322,0.6855670103092784,0.7621776504297995
Multi-class,Baseline,OOD Test,48,0.83125,0.9674479166666666,0.9890625,0.9193899782135077,0.9529544599171998,0.1953125,1.1574074074074074,0.83125,0.9637681159420289,0.8926174496644295
Multi-class,Baseline,OOD Test,49,0.7623616236162362,0.9603936039360393,0.9207872078720787,1.0,0.9587602459016393,0.23763837638376384,1.0,0.7623616236162362,0.8920552677029361,0.8221249502586551
Multi-class,Baseline,OOD Test,50,0.9622331691297209,0.9931581828133552,0.9961685823754789,0.9902067464635473,0.9931787175989085,0.041050903119868636,1.0869565217391304,0.9622331691297209,0.9512987012987013,0.9567346938775512
Multi-class,Baseline,OOD Test,51,0.8901734104046243,0.9783236994219653,0.9689306358381503,0.9985107967237528,0.9834983498349835,0.13005780346820808,1.1842105263157894,0.8901734104046243,0.7457627118644068,0.8115942028985508
Multi-class,Baseline,OOD Test,52,0.7129798903107861,0.9518586227909811,0.9835466179159049,0.9249283667621776,0.9533372711163614,0.28884826325411334,1.0063694267515924,0.7129798903107861,0.9848484848484849,0.8271474019088016
Multi-class,Baseline,OOD Test,53,0.6777996070726916,0.9145383104125737,0.8732809430255403,0.9983155530600786,0.9316216924286088,0.5127701375245579,1.5914634146341464,0.6777996070726916,0.9556786703601108,0.7931034482758621
Multi-class,Baseline,OOD Test,54,0.9607142857142857,0.993452380952381,0.9955357142857143,0.9946476360392507,0.9950914770191878,0.039285714285714285,1.0,0.9607142857142857,0.992619926199262,0.9764065335753176
Multi-class,Baseline,OOD Test,55,0.32421052631578945,0.8628070175438597,0.8387368421052631,0.996,0.9106285714285713,0.8231578947368421,1.2180685358255452,0.32421052631578945,0.9871794871794872,0.48811410459587945
Multi-class,Baseline,OOD Test,56,0.9537037037037037,0.9907407407407407,0.9922839506172839,0.9892307692307692,0.9907550077041603,0.05555555555555555,1.2,0.9537037037037037,0.8619246861924686,0.9054945054945055
Multi-class,Baseline,OOD Test,57,0.0,0.8226666666666667,0.738,0.9946091644204852,0.8473019517795637,1.064,1.064,0.0,,
Multi-class,Baseline,OOD Test,58,0.9888178913738019,0.9976038338658147,0.9964057507987221,1.0,0.9981996399279857,0.01437699680511182,1.2857142857142858,0.9888178913738019,0.8868194842406877,0.9350453172205438
Multi-class,Baseline,OOD Test,59,0.0,0.8333333333333334,0.8007220216606499,0.9990990990990991,0.8889779559118237,1.0,1.0,0.0,,
Multi-class,Baseline,OOD Test,60,0.9949312092686459,0.9984310885831523,0.9990948587979724,0.9985525601592183,0.9988236358700568,0.00941346850108617,1.8571428571428572,0.9949312092686459,0.808235294117647,0.8919182083739046
Multi-class,Baseline,OOD Test,61,0.3641304347826087,0.8804347826086957,0.8565217391304348,1.0,0.9227166276346604,0.717391304347826,1.1282051282051282,0.3641304347826087,1.0,0.5338645418326694
Multi-class,Baseline,OOD Test,62,0.8175438596491228,0.9672514619883041,0.960701754385965,1.0,0.9799570508231925,0.19649122807017544,1.0769230769230769,0.8175438596491228,0.966804979253112,0.8859315589353611
Multi-class,Baseline,OOD Test,63,0.9285714285714286,0.9761904761904762,0.9761904761904762,1.0,0.9879518072289156,0.14285714285714285,2.0,0.9285714285714286,0.8764044943820225,0.9017341040462428
Multi-label,Baseline,OOD Test,0,,,,,,,,,,
Multi-label,Baseline,OOD Test,1,0.9763851044504995,0.9956100514683621,1.0,0.9743362831858408,0.9870013446884806,0.02633969118982743,1.1153846153846154,0.9763851044504995,0.9808394160583942,0.9786071916249431
Multi-label,Baseline,OOD Test,2,0.9135802469135802,0.98559670781893,1.0,0.9204545454545454,0.9585798816568047,0.08641975308641975,1.0,0.9135802469135802,0.9579288025889967,0.9352290679304897
Multi-label,Baseline,OOD Test,3,0.9885159010600707,0.997791519434629,0.9995583038869258,0.9938515590689504,0.9966967628275709,0.013250883392226149,1.1538461538461537,0.9885159010600707,0.9730434782608696,0.9807186678352323
Multi-label,Baseline,OOD Test,4,0.5696969696969697,0.9133333333333333,1.0,0.6578947368421053,0.7936507936507937,0.52,1.208450704225352,0.5696969696969697,0.9957627118644068,0.7247494217424828
Multi-label,Baseline,OOD Test,5,0.9734121122599705,0.9950763170851797,0.9985228951255539,0.9868613138686131,0.9926578560939794,0.029542097488921712,1.1111111111111112,0.9734121122599705,0.8135802469135802,0.8863483523873572
Multi-label,Baseline,OOD Test,6,0.869413813116657,0.9770748694138132,0.993905977945444,0.9406756385608349,0.9665584873712431,0.1375507835171213,1.0533333333333332,0.869413813116657,0.9946879150066401,0.9278414369773924
Multi-label,Baseline,OOD Test,7,0.9687162891046386,0.9947860481841064,0.9938870909744696,0.9956772334293948,0.9947813568472197,0.03128371089536138,1.0,0.9687162891046386,0.9543039319872476,0.9614561027837257
Multi-label,Baseline,OOD Test,8,0.797427652733119,0.9635584137191854,1.0,0.820580474934037,0.9014492753623188,0.21864951768488747,1.0793650793650793,0.797427652733119,1.0,0.8872987477638641
Multi-label,Baseline,OOD Test,9,0.9688715953307393,0.9948119325551232,0.9941634241245136,0.9903100775193798,0.9922330097087378,0.0311284046692607,1.0,0.9688715953307393,0.9137614678899083,0.9405099150141644
Multi-label,Baseline,OOD Test,10,0.9903788334335538,0.9983964722389257,0.9996993385447985,0.9955089820359282,0.9975997599759977,0.009621166566446182,1.0,0.9903788334335538,0.9586728754365541,0.974267968056788
Multi-label,Baseline,OOD Test,11,0.9801242236024845,0.99648033126294,0.998343685300207,0.9946369636963697,0.9964868774540194,0.02111801242236025,1.0625,0.9801242236024845,0.9789081885856079,0.9795158286778399
Multi-label,Baseline,OOD Test,12,0.8698884758364313,0.9776951672862454,0.9996282527881041,0.9375871687587168,0.9676142497301187,0.13382899628252787,1.0285714285714285,0.8698884758364313,0.9322709163346613,0.9
Multi-label,Baseline,OOD Test,13,0.9875222816399287,0.9979203802733214,0.9976232917409388,0.9982164090368609,0.9979197622585438,0.012477718360071301,1.0,0.9875222816399287,0.7769985974754559,0.869701726844584
Multi-label,Baseline,OOD Test,14,0.9636871508379888,0.9939478584729982,0.9916201117318436,0.9962581852198317,0.9939337377508167,0.036312849162011177,1.0,0.9636871508379888,0.6777996070726916,0.795847750865052
Multi-label,Baseline,OOD Test,15,0.9919354838709677,0.9986559139784946,0.9979838709677419,1.0,0.9989909182643794,0.008064516129032258,1.0,0.9919354838709677,0.935361216730038,0.9628180039138943
Multi-label,Baseline,OOD Test,16,0.8202802967848309,0.9679399102317486,1.0,0.8386725051855266,0.9122587114565054,0.1923605386095081,1.070336391437309,0.8202802967848309,0.9996651038178165,0.9011320754716982
Multi-label,Baseline,OOD Test,17,0.9703264094955489,0.9950544015825915,0.9970326409495549,0.9882352941176471,0.9926144756277696,0.02967359050445104,1.0,0.9703264094955489,0.6869747899159664,0.8044280442804429
Multi-label,Baseline,OOD Test,18,0.9698762775685853,0.9946207638515331,0.9983862291554599,0.9856611789697292,0.9919828968466061,0.0322754168908015,1.0714285714285714,0.9698762775685853,0.9830970556161396,0.9764419171405362
Multi-label,Baseline,OOD Test,19,0.9868212967843965,0.997803549464066,0.9989457037427517,0.9966690042075736,0.9978060552874068,0.013178703215603585,1.0,0.9868212967843965,0.9925768822905621,0.9896907216494846
Multi-label,Baseline,OOD Test,20,0.8611859838274932,0.9743935309973046,0.9966307277628033,0.931360201511335,0.962890625,0.15363881401617252,1.1067961165048543,0.8611859838274932,0.9038189533239038,0.8819875776397516
Multi-label,Baseline,OOD Test,21,0.9871794871794872,0.9978632478632479,0.9976258309591642,0.9980997624703087,0.9978627404417003,0.01282051282051282,1.0,0.9871794871794872,0.8783269961977186,0.9295774647887325
Multi-label,Baseline,OOD Test,22,0.950207468879668,0.991701244813278,0.9979253112033195,0.985655737704918,0.9917525773195875,0.04979253112033195,1.0,0.950207468879668,0.9521829521829522,0.9511941848390446
Multi-label,Baseline,OOD Test,23,0.9623430962343096,0.99302649930265,0.9926778242677824,0.9968487394957983,0.9947589098532494,0.04184100418410042,1.1111111111111112,0.9623430962343096,0.9126984126984127,0.9368635437881874
Multi-label,Baseline,OOD Test,24,0.9491525423728814,0.9915254237288136,1.0,0.9752066115702479,0.9874476987447699,0.05084745762711865,1.0,0.9491525423728814,0.2711864406779661,0.4218455743879473
Multi-label,Baseline,OOD Test,25,0.9967051070840197,0.9993593263774483,0.99945085118067,0.9992679355783309,0.9993593850096094,0.003844041735310269,1.1666666666666667,0.9967051070840197,0.9582893347412883,0.9771197846567968
Multi-label,Baseline,OOD Test,26,0.9791666666666666,0.9965277777777778,0.9979166666666667,0.9951523545706371,0.9965325936199723,0.020833333333333332,1.0,0.9791666666666666,0.912621359223301,0.9447236180904524
Multi-label,Baseline,OOD Test,27,0.9964328180737217,0.9994054696789536,0.9992568370986921,0.9998512790005949,0.9995539696699376,0.0035671819262782403,1.0,0.9964328180737217,0.9485002829654782,0.9718759060597274
Multi-label,Baseline,OOD Test,28,0.9439102564102564,0.9901175213675214,0.9983974358974359,0.9821334734629532,0.9901986754966887,0.05929487179487179,1.0571428571428572,0.9439102564102564,0.9261006289308176,0.9349206349206349
Multi-label,Baseline,OOD Test,29,0.9973684210526316,0.999561403508772,0.9993421052631579,1.0,0.9996709443896018,0.002631578947368421,1.0,0.9973684210526316,0.8594104308390023,0.9232643118148599
Multi-label,Baseline,OOD Test,30,0.9874476987447699,0.997907949790795,0.9982566248256625,0.9986048133937914,0.9984306887532693,0.012552301255230125,1.0,0.9874476987447699,0.9427430093209055,0.9645776566757492
Multi-label,Baseline,OOD Test,31,0.8875,0.98125,0.9775,1.0,0.988621997471555,0.1125,1.0,0.8875,0.9793103448275862,0.9311475409836065
Multi-label,Baseline,OOD Test,32,0.7184466019417476,0.9498381877022654,1.0,0.7686567164179104,0.869198312236287,0.30097087378640774,1.0689655172413792,0.7184466019417476,1.0,0.8361581920903954
Multi-label,Baseline,OOD Test,33,0.9707903780068728,0.9951317296678122,0.9948453608247423,0.9905902480752781,0.9927132447492498,0.029209621993127148,1.0,0.9707903780068728,0.9495798319327731,0.9600679694137638
Multi-label,Baseline,OOD Test,34,0.955637707948244,0.9919901417128774,0.9995378927911276,0.9769647696476965,0.9881224303334857,0.04805914972273567,1.0833333333333333,0.955637707948244,0.9847619047619047,0.9699812382739212
Multi-label,Baseline,OOD Test,35,0.9695431472081218,0.994077834179357,0.9974619289340102,0.9907563025210084,0.994097807757167,0.03553299492385787,1.1666666666666667,0.9695431472081218,0.8946135831381733,0.930572472594397
Multi-label,Baseline,OOD Test,36,0.9531051964512041,0.992184199408534,1.0,0.9770897832817338,0.9884121515815847,0.046894803548795945,1.0,0.9531051964512041,0.9376558603491272,0.9453174104336896
Multi-label,Baseline,OOD Test,37,0.990924092409241,0.9984873487348734,0.9994499449944995,0.9975295086467197,0.9984888034070614,0.009075907590759076,1.0,0.990924092409241,0.9756295694557271,0.9832173557101924
Multi-label,Baseline,OOD Test,38,0.9245689655172413,0.9863505747126436,0.9956896551724138,0.9774330042313117,0.9864768683274022,0.08189655172413793,1.0857142857142856,0.9245689655172413,0.955456570155902,0.9397590361445782
Multi-label,Baseline,OOD Test,39,0.9281524926686217,0.9880254154447703,0.9842375366568915,0.9977703455964325,0.990957741280679,0.0718475073313783,1.0,0.9281524926686217,0.985981308411215,0.9561933534743201
Multi-label,Baseline,OOD Test,40,0.5,0.9166666666666666,1.0,0.8,0.888888888888889,0.5,1.0,0.5,0.03571428571428571,0.06666666666666667
Multi-label,Baseline,OOD Test,41,0.9768934531450578,0.9961489088575096,0.9948652118100129,0.9974259974259975,0.9961439588688947,0.023106546854942234,1.0,0.9768934531450578,0.9857512953367875,0.9813023855577047
Multi-label,Baseline,OOD Test,42,0.9917864476386037,0.998631074606434,0.997946611909651,0.9993145990404386,0.9986301369863013,0.008213552361396304,1.0,0.9917864476386037,0.9182509505703422,0.9536031589338598
Multi-label,Baseline,OOD Test,43,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8454935622317596,0.9162790697674419
Multi-label,Baseline,OOD Test,44,0.9667458432304038,0.994061757719715,0.9992082343626286,0.9890282131661442,0.9940921622686097,0.035629453681710214,1.0714285714285714,0.9667458432304038,0.9044444444444445,0.9345579793340988
Multi-label,Baseline,OOD Test,45,0.981203007518797,0.9962406015037594,0.9943609022556391,1.0,0.997172478793591,0.022556390977443608,1.2,0.981203007518797,0.9775280898876404,0.9793621013133208
Multi-label,Baseline,OOD Test,46,0.975609756097561,0.9951219512195122,0.9939024390243902,0.9987745098039216,0.9963325183374083,0.02926829268292683,1.2,0.975609756097561,0.8928571428571429,0.9324009324009325
Multi-label,Baseline,OOD Test,47,0.9161290322580645,0.986021505376344,0.983225806451613,1.0,0.9915419648666233,0.08387096774193549,1.0,0.9161290322580645,0.9466666666666667,0.9311475409836065
Multi-label,Baseline,OOD Test,48,0.9375,0.9893229166666667,1.0,0.9689629068887207,0.9842368319876971,0.0640625,1.025,0.9375,0.966183574879227,0.9516256938937351
Multi-label,Baseline,OOD Test,49,0.9571955719557196,0.992619926199262,0.9862238622386224,0.9990032394717169,0.9925724189155731,0.04428044280442804,1.0344827586206897,0.9571955719557196,0.979607250755287,0.9682717431877567
Multi-label,Baseline,OOD Test,50,0.9737274220032841,0.9956212370005474,1.0,0.9913185024416712,0.9956403269754769,0.026272577996715927,1.0,0.9737274220032841,0.9689542483660131,0.9713349713349714
Multi-label,Baseline,OOD Test,51,0.9855491329479769,0.9975915221579962,0.9992774566473989,0.9971160778658976,0.9981955972573078,0.014450867052023121,1.0,0.9855491329479769,0.9093333333333333,0.9459084604715672
Multi-label,Baseline,OOD Test,52,0.8903107861060329,0.9811090798293723,0.9987812309567337,0.964685108887581,0.981437125748503,0.113345521023766,1.0333333333333334,0.8903107861060329,0.974,0.9302769818529131
Multi-label,Baseline,OOD Test,53,0.962671905697446,0.9934512115258677,0.9916502946954814,0.9985163204747775,0.9950714637752588,0.03929273084479371,1.0526315789473684,0.962671905697446,0.958904109589041,0.9607843137254901
Multi-label,Baseline,OOD Test,54,0.95,0.9916666666666667,0.9964285714285714,0.9911190053285968,0.993766696349065,0.05,1.0,0.95,0.9708029197080292,0.9602888086642599
Multi-label,Baseline,OOD Test,55,0.9010526315789473,0.9828070175438597,0.9793684210526316,1.0,0.9895766858115295,0.1031578947368421,1.0425531914893618,0.9010526315789473,0.9839080459770115,0.9406593406593406
Multi-label,Baseline,OOD Test,56,0.9768518518518519,0.9953703703703703,0.9984567901234568,0.9923312883435583,0.9953846153846154,0.027777777777777776,1.2,0.9768518518518519,0.8647540983606558,0.9173913043478261
Multi-label,Baseline,OOD Test,57,0.836,0.972,0.959,0.9989583333333333,0.9785714285714285,0.168,1.024390243902439,0.836,0.9812206572769953,0.9028077753779697
Multi-label,Baseline,OOD Test,58,0.9952076677316294,0.9989350372736954,0.9984025559105432,1.0,0.9992006394884093,0.006389776357827476,1.3333333333333333,0.9952076677316294,0.9540581929555896,0.9741985926505083
Multi-label,Baseline,OOD Test,59,0.924187725631769,0.9873646209386282,0.9848375451263538,1.0,0.9923608584939978,0.07581227436823104,1.0,0.924187725631769,0.9516728624535316,0.9377289377289377
Multi-label,Baseline,OOD Test,60,0.9818971759594497,0.9965001206854937,0.997103548153512,0.9976453541025176,0.997374377546401,0.020999275887038378,1.16,0.9818971759594497,0.958981612446959,0.9703041144901611
Multi-label,Baseline,OOD Test,61,0.875,0.9791666666666666,0.975,1.0,0.9873417721518987,0.125,1.0,0.875,0.9415204678362573,0.9070422535211267
Multi-label,Baseline,OOD Test,62,0.9719298245614035,0.9953216374269006,0.9943859649122807,1.0,0.9971850809289233,0.028070175438596492,1.0,0.9719298245614035,0.9584775086505191,0.9651567944250871
